L01 EMG I - 肌電圖
檔案名:  G3-EMGR2-L01
星期五, 三月 23, 2018
08:34:35 下午
秒	EMG	EMG 積分
23.84	-0.0134277	0.0127197
23.842	-0.0158691	0.0127563
23.844	-0.0170898	0.0127991
23.846	-0.012207	0.0127319
23.848	-0.0158691	0.0127258
23.85	-0.00915527	0.0126526
23.852	-0.0140381	0.0125977
23.854	-0.0140381	0.012616
23.856	-0.012207	0.0126526
23.858	-0.012207	0.0126099
23.86	-0.00976563	0.0125916
23.862	-0.0128174	0.0126038
23.864	-0.0134277	0.012616
23.866	-0.012207	0.0126709
23.868	-0.012207	0.0127136
23.87	-0.0164795	0.0127563
23.872	-0.00976563	0.0127319
23.874	-0.0134277	0.0127747
23.876	-0.0146484	0.0128296
23.878	-0.010376	0.0128296
23.88	-0.0134277	0.012854
23.882	-0.0146484	0.0128967
23.884	-0.00671387	0.0128906
23.886	-0.0115967	0.0129211
23.888	-0.0115967	0.0129333
23.89	-0.00976563	0.0129272
23.892	-0.00915527	0.0129089
23.894	-0.00732422	0.0129211
23.896	-0.00915527	0.0128967
23.898	-0.010376	0.0128845
23.9	-0.00915527	0.0128784
23.902	-0.012207	0.0129028
23.904	-0.0115967	0.012915
23.906	-0.012207	0.0129333
23.908	-0.0140381	0.0129761
23.91	-0.0158691	0.0130188
23.912	-0.0146484	0.0130432
23.914	-0.0158691	0.0130676
23.916	-0.0152588	0.013092
23.918	-0.0152588	0.0131042
23.92	-0.0164795	0.0131226
23.922	-0.0164795	0.0131287
23.924	-0.0170898	0.0131409
23.926	-0.0146484	0.0131348
23.928	-0.0152588	0.0131531
23.93	-0.0170898	0.0131836
23.932	-0.0158691	0.0131958
23.934	-0.0146484	0.0132019
23.936	-0.0201416	0.013269
23.938	-0.0158691	0.0133057
23.94	-0.0134277	0.0133118
23.942	-0.0158691	0.0133362
23.944	-0.0201416	0.0134155
23.946	-0.0146484	0.0134338
23.948	-0.0152588	0.0134644
23.95	-0.0140381	0.0134888
23.952	-0.0128174	0.013501
23.954	-0.0128174	0.0135193
23.956	-0.0115967	0.0135315
23.958	-0.010376	0.0135315
23.96	-0.010376	0.0135376
23.962	-0.00854492	0.0135193
23.964	-0.00915527	0.013501
23.966	-0.010376	0.013501
23.968	-0.010376	0.0134949
23.97	-0.00854492	0.0134583
23.972	-0.00854492	0.0134277
23.974	-0.010376	0.0133972
23.976	-0.00976563	0.0133606
23.978	-0.00976563	0.013324
23.98	-0.00915527	0.0132813
23.982	-0.00854492	0.0132324
23.984	-0.00793457	0.0131714
23.986	-0.00793457	0.0131104
23.988	-0.00671387	0.0130371
23.99	-0.00732422	0.0129883
23.992	-0.00915527	0.0129395
23.994	-0.00610352	0.0128601
23.996	-0.00610352	0.0127686
23.998	-0.00671387	0.0126953
24	-0.00793457	0.0126465
24.002	-0.00732422	0.0125854
24.004	-0.00915527	0.0125366
24.006	-0.0158691	0.012561
24.008	-0.0109863	0.0125366
24.01	-0.00549316	0.0124634
24.012	-0.00793457	0.0124084
24.014	-0.0109863	0.012384
24.016	-0.010376	0.0123596
24.018	-0.00610352	0.0122681
24.02	-0.00671387	0.0121948
24.022	-0.00610352	0.0120911
24.024	-0.00732422	0.0119995
24.026	-0.00793457	0.0119202
24.028	-0.00915527	0.0118774
24.03	-0.00549316	0.0117554
24.032	-0.010376	0.0116943
24.034	-0.00854492	0.0116272
24.036	-0.00732422	0.0115417
24.038	-0.00732422	0.0114563
24.04	-0.00793457	0.0114014
24.042	-0.00854492	0.0113281
24.044	-0.00793457	0.0112366
24.046	-0.00793457	0.0111938
24.048	-0.00854492	0.0111206
24.05	-0.00854492	0.0111145
24.052	-0.00671387	0.0110413
24.054	-0.00549316	0.0109558
24.056	-0.00854492	0.0109192
24.058	-0.00854492	0.0108826
24.06	-0.00976563	0.0108826
24.062	-0.00610352	0.0108154
24.064	-0.00976563	0.0107788
24.066	-0.012207	0.0107788
24.068	-0.012207	0.0107788
24.07	-0.00976563	0.0107117
24.072	-0.00854492	0.0106995
24.074	-0.0115967	0.0106812
24.076	-0.0115967	0.0106506
24.078	-0.00793457	0.0106262
24.08	-0.00915527	0.0105835
24.082	-0.00915527	0.0105286
24.084	-0.00915527	0.010553
24.086	-0.00976563	0.0105347
24.088	-0.00976563	0.0105164
24.09	-0.010376	0.0105225
24.092	-0.00976563	0.0105286
24.094	-0.00793457	0.0105347
24.096	-0.00854492	0.0105286
24.098	-0.00671387	0.0104919
24.1	-0.00732422	0.0104736
24.102	-0.00610352	0.0104126
24.104	-0.00427246	0.0103394
24.106	-0.00427246	0.01026
24.108	-0.00610352	0.0101807
24.11	-0.00671387	0.0100891
24.112	-0.00549316	0.00999756
24.114	-0.00732422	0.00991211
24.116	-0.00793457	0.00983887
24.118	-0.00671387	0.00975342
24.12	-0.00732422	0.00966187
24.122	-0.00671387	0.00956421
24.124	-0.00976563	0.00949097
24.126	-0.00976563	0.00944214
24.128	-0.00488281	0.00933838
24.13	-0.00732422	0.00924072
24.132	-0.0115967	0.009198
24.134	-0.00915527	0.00914307
24.136	-0.00549316	0.00899658
24.138	-0.00854492	0.00892334
24.14	-0.00915527	0.00888062
24.142	-0.00793457	0.00880127
24.144	-0.00976563	0.00869751
24.146	-0.0109863	0.00866089
24.148	-0.00671387	0.00857544
24.15	-0.00915527	0.00852661
24.152	-0.010376	0.0085022
24.154	-0.00915527	0.00846558
24.156	-0.00915527	0.00844116
24.158	-0.00976563	0.00843506
24.16	-0.00976563	0.00842896
24.162	-0.0109863	0.00845337
24.164	-0.010376	0.00846558
24.166	-0.00732422	0.00843506
24.168	-0.0109863	0.00844116
24.17	-0.010376	0.00845947
24.172	-0.00976563	0.00847168
24.174	-0.00915527	0.00845947
24.176	-0.00793457	0.00844116
24.178	-0.00793457	0.00842285
24.18	-0.00915527	0.00842285
24.182	-0.00976563	0.00843506
24.184	-0.00793457	0.00843506
24.186	-0.010376	0.00845947
24.188	-0.00793457	0.00847168
24.19	-0.00732422	0.00847168
24.192	-0.00732422	0.00845337
24.194	-0.00732422	0.00846558
24.196	-0.00854492	0.00848999
24.198	-0.00610352	0.00848389
24.2	-0.0109863	0.000109863
24.202	-0.00854492	0.000195313
24.204	-0.010376	0.000299072
24.206	-0.0115967	0.000415039
24.208	-0.0128174	0.000543213
24.21	-0.0109863	0.000653076
24.212	-0.0109863	0.000762939
24.214	-0.0115967	0.000878906
24.216	-0.0115967	0.000994873
24.218	-0.0115967	0.00111084
24.22	-0.0115967	0.00122681
24.222	-0.0128174	0.00135498
24.224	-0.0109863	0.00146484
24.226	-0.0109863	0.00157471
24.228	-0.0115967	0.00169067
24.23	-0.0128174	0.00181885
24.232	-0.0134277	0.00195313
24.234	-0.0134277	0.0020874
24.236	-0.0134277	0.00222168
24.238	-0.0146484	0.00236816
24.24	-0.0134277	0.00250244
24.242	-0.012207	0.00262451
24.244	-0.0115967	0.00274048
24.246	-0.0115967	0.00285645
24.248	-0.0109863	0.00296631
24.25	-0.0109863	0.00307617
24.252	-0.00915527	0.00316772
24.254	-0.00854492	0.00325317
24.256	-0.00915527	0.00334473
24.258	-0.00793457	0.00342407
24.26	-0.00854492	0.00350952
24.262	-0.00976563	0.00360718
24.264	-0.00915527	0.00369873
24.266	-0.00976563	0.00379639
24.268	-0.00976563	0.00389404
24.27	-0.0109863	0.00400391
24.272	-0.0115967	0.00411987
24.274	-0.0115967	0.00423584
24.276	-0.00854492	0.00432129
24.278	-0.00976563	0.00441895
24.28	-0.012207	0.00454102
24.282	-0.0109863	0.00465088
24.284	-0.00915527	0.00474243
24.286	-0.010376	0.00484619
24.288	-0.0109863	0.00495605
24.29	-0.010376	0.00505981
24.292	-0.00732422	0.00513306
24.294	-0.00793457	0.0052124
24.296	-0.010376	0.00531616
24.298	-0.00854492	0.00540161
24.3	-0.00671387	0.00546875
24.302	-0.00793457	0.0055481
24.304	-0.00915527	0.00563965
24.306	-0.00915527	0.0057312
24.308	-0.010376	0.00583496
24.31	-0.010376	0.00593872
24.312	-0.0115967	0.00605469
24.314	-0.010376	0.00615845
24.316	-0.0115967	0.00627441
24.318	-0.0109863	0.00638428
24.32	-0.0109863	0.00649414
24.322	-0.0115967	0.00661011
24.324	-0.010376	0.00671387
24.326	-0.010376	0.00681763
24.328	-0.010376	0.00692139
24.33	-0.00976563	0.00701904
24.332	-0.00976563	0.0071167
24.334	-0.00671387	0.00718384
24.336	-0.00793457	0.00726318
24.338	-0.00610352	0.00732422
24.34	-0.00549316	0.00737915
24.342	-0.00549316	0.00743408
24.344	-0.00488281	0.00748291
24.346	-0.00244141	0.00750732
24.348	-0.00244141	0.00753174
24.35	-0.00183105	0.00755005
24.352	-0.000610352	0.00755615
24.354	-0.00183105	0.00757446
24.356	-0.00244141	0.00759888
24.358	-0.00244141	0.00762329
24.36	-0.00488281	0.00767212
24.362	-0.00549316	0.00772705
24.364	-0.00610352	0.00778809
24.366	-0.00854492	0.00787354
24.368	-0.00854492	0.00795898
24.37	-0.00915527	0.00805054
24.372	-0.00976563	0.00814819
24.374	-0.00854492	0.00823364
24.376	-0.00671387	0.00830078
24.378	-0.00854492	0.00838623
24.38	-0.00793457	0.00846558
24.382	-0.00793457	0.00854492
24.384	-0.00793457	0.00862427
24.386	-0.00854492	0.00870972
24.388	-0.00854492	0.00879517
24.39	-0.00854492	0.00888062
24.392	-0.00915527	0.00897217
24.394	-0.00915527	0.00906372
24.396	-0.00732422	0.00913696
24.398	-0.00854492	0.00922241
24.4	-0.00793457	0.00919189
24.402	-0.00610352	0.00916748
24.404	-0.00671387	0.00913086
24.406	-0.00732422	0.00908813
24.408	-0.00732422	0.0090332
24.41	-0.00732422	0.00899658
24.412	-0.00549316	0.00894165
24.414	-0.00427246	0.00886841
24.416	-0.00366211	0.00878906
24.418	-0.00244141	0.00869751
24.42	-0.00305176	0.00861206
24.422	-0.00366211	0.00852051
24.424	-0.00183105	0.00842896
24.426	-0.0012207	0.0083313
24.428	-0.00244141	0.00823975
24.43	-0.00427246	0.0081543
24.432	-0.00610352	0.00808105
24.434	-0.00854492	0.00803223
24.436	-0.00488281	0.00794678
24.438	-0.00366211	0.00783691
24.44	-0.00793457	0.00778198
24.442	-0.00854492	0.00774536
24.444	-0.00793457	0.00770874
24.446	-0.00732422	0.00766602
24.448	-0.00732422	0.00762939
24.45	-0.00854492	0.00760498
24.452	-0.00915527	0.00760498
24.454	-0.00793457	0.00759888
24.456	-0.00854492	0.00759277
24.458	-0.0109863	0.00762329
24.46	-0.00976563	0.0076355
24.462	-0.00915527	0.00762939
24.464	-0.00793457	0.00761719
24.466	-0.010376	0.00762329
24.468	-0.00793457	0.00760498
24.47	-0.00671387	0.00756226
24.472	-0.00671387	0.00751343
24.474	-0.00610352	0.0074585
24.476	-0.00549316	0.00742798
24.478	-0.00610352	0.00739136
24.48	-0.00549316	0.00732422
24.482	-0.00671387	0.00728149
24.484	-0.00793457	0.00726929
24.486	-0.00854492	0.00725098
24.488	-0.00915527	0.00723267
24.49	-0.00976563	0.00722656
24.492	-0.00915527	0.00724487
24.494	-0.00976563	0.00726318
24.496	-0.00915527	0.00725098
24.498	-0.010376	0.00726929
24.5	-0.00976563	0.0072998
24.502	-0.00793457	0.0072998
24.504	-0.00915527	0.0072998
24.506	-0.0109863	0.00731812
24.508	-0.012207	0.00733643
24.51	-0.012207	0.00735474
24.512	-0.012207	0.00736084
24.514	-0.0115967	0.00737305
24.516	-0.012207	0.00737915
24.518	-0.0128174	0.00739746
24.52	-0.0128174	0.00741577
24.522	-0.0134277	0.00743408
24.524	-0.0128174	0.0074585
24.526	-0.012207	0.00747681
24.528	-0.0134277	0.00750732
24.53	-0.0128174	0.00753784
24.532	-0.0134277	0.00757446
24.534	-0.0134277	0.0076416
24.536	-0.0115967	0.00767822
24.538	-0.00793457	0.00769653
24.54	-0.0140381	0.00778198
24.542	-0.0140381	0.00786743
24.544	-0.012207	0.00794067
24.546	-0.012207	0.00803833
24.548	-0.0134277	0.00814819
24.55	-0.0164795	0.00829468
24.552	-0.0164795	0.00845337
24.554	-0.0170898	0.00860596
24.556	-0.0183105	0.00876465
24.558	-0.0164795	0.00890503
24.56	-0.0170898	0.0090271
24.562	-0.0158691	0.00913086
24.564	-0.0140381	0.00921021
24.566	-0.0152588	0.00927734
24.568	-0.0146484	0.00933838
24.57	-0.0140381	0.00938721
24.572	-0.0134277	0.00942383
24.574	-0.0134277	0.00947266
24.576	-0.0140381	0.0095459
24.578	-0.0140381	0.00960083
24.58	-0.0146484	0.00966797
24.582	-0.0164795	0.00975342
24.584	-0.0164795	0.00983887
24.586	-0.0170898	0.00992432
24.588	-0.0164795	0.0100037
24.59	-0.0183105	0.0101013
24.592	-0.0183105	0.0101929
24.594	-0.0177002	0.0102783
24.596	-0.0164795	0.0103699
24.598	-0.0158691	0.0104431
24.6	-0.0158691	0.0105225
24.602	-0.0164795	0.0106262
24.604	-0.0134277	0.0106934
24.606	-0.0140381	0.0107605
24.608	-0.0152588	0.0108398
24.61	-0.0140381	0.010907
24.612	-0.012207	0.0109741
24.614	-0.0134277	0.0110657
24.616	-0.0140381	0.0111694
24.618	-0.0115967	0.011261
24.62	-0.012207	0.0113525
24.622	-0.0134277	0.0114502
24.624	-0.0128174	0.0115601
24.626	-0.012207	0.0116699
24.628	-0.0128174	0.0117737
24.63	-0.0128174	0.0118591
24.632	-0.0128174	0.0119263
24.634	-0.012207	0.0119629
24.636	-0.0152588	0.0120667
24.638	-0.0140381	0.0121704
24.64	-0.0134277	0.0122253
24.642	-0.0146484	0.0122864
24.644	-0.0158691	0.0123657
24.646	-0.0158691	0.0124512
24.648	-0.0152588	0.0125305
24.65	-0.0140381	0.0125854
24.652	-0.0134277	0.0126282
24.654	-0.0128174	0.012677
24.656	-0.012207	0.0127136
24.658	-0.012207	0.0127258
24.66	-0.0115967	0.0127441
24.662	-0.012207	0.0127747
24.664	-0.00854492	0.0127808
24.666	-0.00976563	0.0127747
24.668	-0.00976563	0.012793
24.67	-0.00793457	0.0128052
24.672	-0.00671387	0.0128052
24.674	-0.00549316	0.0127991
24.676	-0.00915527	0.0128357
24.678	-0.00549316	0.0128296
24.68	-0.00976563	0.0128723
24.682	-0.010376	0.0129089
24.684	-0.0109863	0.0129395
24.686	-0.0109863	0.0129639
24.688	-0.0128174	0.0130005
24.69	-0.0134277	0.0130371
24.692	-0.012207	0.0130676
24.694	-0.0115967	0.0130859
24.696	-0.012207	0.0131165
24.698	-0.0128174	0.0131409
24.7	-0.012207	0.0131653
24.702	-0.0115967	0.0132019
24.704	-0.0128174	0.0132385
24.706	-0.012207	0.0132507
24.708	-0.0115967	0.0132446
24.71	-0.010376	0.0132263
24.712	-0.010376	0.013208
24.714	-0.00915527	0.0131836
24.716	-0.00976563	0.0131592
24.718	-0.00915527	0.0131226
24.72	-0.00915527	0.0130859
24.722	-0.00915527	0.0130432
24.724	-0.010376	0.0130188
24.726	-0.012207	0.0130188
24.728	-0.012207	0.0130066
24.73	-0.012207	0.0130005
24.732	-0.0128174	0.0129944
24.734	-0.0146484	0.0130066
24.736	-0.0140381	0.013031
24.738	-0.0146484	0.0130981
24.74	-0.0146484	0.0131042
24.742	-0.0128174	0.013092
24.744	-0.0140381	0.0131104
24.746	-0.0146484	0.0131348
24.748	-0.0134277	0.0131348
24.75	-0.0134277	0.0131042
24.752	-0.0128174	0.0130676
24.754	-0.0115967	0.0130127
24.756	-0.0128174	0.0129578
24.758	-0.0128174	0.0129211
24.76	-0.0134277	0.0128845
24.762	-0.0128174	0.012854
24.764	-0.010376	0.0128174
24.766	-0.0109863	0.0127747
24.768	-0.0115967	0.0127441
24.77	-0.00793457	0.0126831
24.772	-0.00915527	0.0126404
24.774	-0.00915527	0.0125977
24.776	-0.00976563	0.0125549
24.778	-0.010376	0.0125183
24.78	-0.00976563	0.0124695
24.782	-0.010376	0.0124084
24.784	-0.0109863	0.0123535
24.786	-0.0115967	0.0122986
24.788	-0.012207	0.0122559
24.79	-0.012207	0.0121948
24.792	-0.00976563	0.0121094
24.794	-0.00976563	0.01203
24.796	-0.0109863	0.0119751
24.798	-0.010376	0.0119202
24.8	-0.00854492	0.0118469
24.802	-0.00671387	0.0117493
24.804	-0.00671387	0.0116821
24.806	-0.00610352	0.0116028
24.808	-0.00305176	0.0114807
24.81	-0.00183105	0.0113586
24.812	-0.00244141	0.011261
24.814	-0.0012207	0.0111389
24.816	-0.00305176	0.0110291
24.818	-0.00427246	0.0109558
24.82	-0.00671387	0.0109009
24.822	-0.00732422	0.0108398
24.824	-0.00732422	0.0107849
24.826	-0.010376	0.0107666
24.828	-0.012207	0.0107605
24.83	-0.0115967	0.0107483
24.832	-0.0109863	0.01073
24.834	-0.0109863	0.0107178
24.836	-0.010376	0.0106689
24.838	-0.010376	0.0106323
24.84	-0.0109863	0.0106079
24.842	-0.0115967	0.0105774
24.844	-0.00976563	0.0105164
24.846	-0.00976563	0.0104553
24.848	-0.0109863	0.0104126
24.85	-0.0115967	0.0103882
24.852	-0.0115967	0.0103699
24.854	-0.00915527	0.0103333
24.856	-0.00915527	0.0103027
24.858	-0.00793457	0.01026
24.86	-0.00671387	0.0102112
24.862	-0.00610352	0.0101501
24.864	-0.00549316	0.0101196
24.866	-0.00488281	0.0100708
24.868	-0.00305176	0.0100037
24.87	-0.00366211	0.00996094
24.872	-0.00366211	0.00993042
24.874	-0.00671387	0.00994263
24.876	-0.00488281	0.0098999
24.878	-0.00305176	0.00987549
24.88	-0.00183105	0.00979614
24.882	-0.00549316	0.00974731
24.884	-0.00732422	0.00971069
24.886	-0.0012207	0.00961304
24.888	-0.00244141	0.00950928
24.89	-0.00427246	0.00941772
24.892	-0.00305176	0.00932617
24.894	-0.00488281	0.00925903
24.896	-0.00488281	0.00918579
24.898	-0.00244141	0.00908203
24.9	-0.00549316	0.00901489
24.902	-0.00366211	0.00893555
24.904	-0.00427246	0.0088501
24.906	-0.00610352	0.00878906
24.908	-0.00305176	0.00870361
24.91	-0.00488281	0.00864868
24.912	-0.00366211	0.00858154
24.914	-0.00183105	0.0085083
24.916	-0.00671387	0.00847778
24.918	-0.00488281	0.00843506
24.92	-0.00366211	0.00838013
24.922	-0.00549316	0.00834351
24.924	-0.00488281	0.00828857
24.926	-0.00488281	0.00821533
24.928	-0.00366211	0.00812988
24.93	-0.00610352	0.00806885
24.932	-0.00488281	0.0079895
24.934	-0.00427246	0.00788574
24.936	-0.00366211	0.00778198
24.938	-0.00549316	0.00769043
24.94	-0.00610352	0.00760498
24.942	-0.00610352	0.00753784
24.944	-0.00793457	0.00747681
24.946	-0.00793457	0.00740967
24.948	-0.00732422	0.00734863
24.95	-0.00671387	0.00728149
24.952	-0.00549316	0.00720825
24.954	-0.00549316	0.00714722
24.956	-0.00549316	0.00707397
24.958	-0.00427246	0.00698853
24.96	-0.00427246	0.00689697
24.962	-0.00305176	0.00679932
24.964	-0.00366211	0.00673218
24.966	-0.00488281	0.00667114
24.968	-0.00549316	0.00661011
24.97	-0.00427246	0.00657349
24.972	-0.00427246	0.00652466
24.974	-0.00366211	0.00646973
24.976	-0.00427246	0.00641479
24.978	-0.00244141	0.00633545
24.98	-0.00305176	0.00626831
24.982	-0.00366211	0.00620117
24.984	-0.00366211	0.00612793
24.986	-0.00305176	0.00604248
24.988	-0.00305176	0.00595093
24.99	-0.00366211	0.00586548
24.992	-0.00427246	0.00581055
24.994	-0.00305176	0.00574341
24.996	-0.00488281	0.00568237
24.998	-0.00244141	0.00560303
25	-0.00183105	0.00553589
25.002	-0.00366211	0.00550537
25.004	-0.00793457	0.00551758
25.006	-0.00610352	0.00551758
25.008	-0.00732422	0.0055603
25.01	-0.00732422	0.00561523
25.012	-0.00610352	0.00565186
25.014	-0.00671387	0.00570679
25.016	-0.00915527	0.00576782
25.018	-0.00732422	0.00579834
25.02	-0.00732422	0.00580444
25.022	-0.00610352	0.00579224
25.024	-0.00671387	0.00578613
25.026	-0.00732422	0.00575562
25.028	-0.00732422	0.00570679
25.03	-0.00854492	0.00567627
25.032	-0.00732422	0.00563965
25.034	-0.00915527	0.00562134
25.036	-0.00732422	0.00559082
25.038	-0.00732422	0.0055603
25.04	-0.00671387	0.00551758
25.042	-0.00610352	0.00546265
25.044	-0.00732422	0.00543823
25.046	-0.00732422	0.00541382
25.048	-0.00732422	0.0053772
25.05	-0.00793457	0.00534058
25.052	-0.00793457	0.00530396
25.054	-0.00915527	0.00530396
25.056	-0.0115967	0.00532837
25.058	-0.00976563	0.00534668
25.06	-0.010376	0.0053833
25.062	-0.010376	0.00542603
25.064	-0.010376	0.00547485
25.066	-0.010376	0.00552979
25.068	-0.00976563	0.00559692
25.07	-0.00854492	0.00564575
25.072	-0.00976563	0.00570679
25.074	-0.010376	0.00574341
25.076	-0.010376	0.00579834
25.078	-0.0115967	0.00588379
25.08	-0.00976563	0.00596313
25.082	-0.0115967	0.00602417
25.084	-0.0134277	0.00608521
25.086	-0.0115967	0.00618896
25.088	-0.00793457	0.0062439
25.09	-0.00915527	0.00629272
25.092	-0.00976563	0.00635986
25.094	-0.00793457	0.00639038
25.096	-0.00610352	0.00640259
25.098	-0.00732422	0.00645142
25.1	-0.00610352	0.00645752
25.102	-0.00427246	0.00646362
25.104	-0.00244141	0.00644531
25.106	-0.0012207	0.00639648
25.108	-0.00488281	0.00641479
25.11	-0.00366211	0.00640259
25.112	0	0.00636597
25.114	-0.000610352	0.00635376
25.116	-0.00183105	0.00630493
25.118	-0.00305176	0.00628662
25.12	-0.00244141	0.00627441
25.122	-0.00427246	0.00626221
25.124	-0.00305176	0.0062439
25.126	-0.00244141	0.00621948
25.128	-0.00610352	0.0062439
25.13	-0.00671387	0.00625
25.132	-0.00488281	0.00625
25.134	-0.00427246	0.00625
25.136	-0.00549316	0.00626831
25.138	-0.00732422	0.00628662
25.14	-0.00732422	0.00629883
25.142	-0.00549316	0.00629272
25.144	-0.00549316	0.00626831
25.146	-0.00671387	0.0062561
25.148	-0.00671387	0.00625
25.15	-0.00793457	0.00626221
25.152	-0.00915527	0.00629883
25.154	-0.00976563	0.00634155
25.156	-0.00854492	0.00637207
25.158	-0.00915527	0.0064209
25.16	-0.010376	0.00648193
25.162	-0.00915527	0.00654297
25.164	-0.00915527	0.0065979
25.166	-0.010376	0.00665283
25.168	-0.00915527	0.00668945
25.17	-0.00793457	0.00672607
25.172	-0.00793457	0.0067627
25.174	-0.00610352	0.00678711
25.176	-0.00732422	0.00681763
25.178	-0.00671387	0.00686035
25.18	-0.00915527	0.00692139
25.182	-0.00610352	0.0069458
25.184	-0.00610352	0.00697021
25.186	-0.00671387	0.00700684
25.188	-0.00793457	0.00705566
25.19	-0.00732422	0.00709229
25.192	-0.00610352	0.0071106
25.194	-0.00610352	0.00714111
25.196	-0.00366211	0.00712891
25.198	-0.00366211	0.00714111
25.2	-0.00427246	0.00716553
25.202	-0.00244141	0.00715332
25.204	-0.00244141	0.00709839
25.206	-0.00366211	0.00707397
25.208	-0.00305176	0.00703125
25.21	-0.00305176	0.00698853
25.212	-0.00366211	0.00696411
25.214	-0.00366211	0.00693359
25.216	-0.00366211	0.00687866
25.218	-0.00305176	0.00683594
25.22	-0.00305176	0.00679321
25.222	-0.00305176	0.0067627
25.224	-0.00183105	0.00671387
25.226	-0.00305176	0.00667114
25.228	-0.00366211	0.00663452
25.23	-0.00427246	0.0065918
25.232	-0.00427246	0.00656128
25.234	-0.00488281	0.00651855
25.236	-0.00366211	0.00648193
25.238	-0.00549316	0.00646362
25.24	-0.00488281	0.00644531
25.242	-0.00488281	0.00643311
25.244	-0.00488281	0.00640869
25.246	-0.00366211	0.00637207
25.248	-0.00366211	0.00633545
25.25	-0.00427246	0.00629883
